Antecedent,Consequent,Support,Confidence,Lift,Rule_Type
"{pip fruit, soda}",{brown bread},0.0004,0.0789,2.2711,Normal
{liver loaf},{curd},0.0004,0.0789,2.0423,Normal
"{pork, soda}",{curd},0.0004,0.0789,2.0423,Normal
"{pip fruit, soda}",{shopping bags},0.0004,0.0789,1.9478,Normal
"{pip fruit, yogurt}",{shopping bags},0.0004,0.0789,1.9478,Normal
"{pork, soda}",{shopping bags},0.0004,0.0789,1.9478,Normal
{cake bar},{whipped/sour cream},0.0004,0.0789,1.8745,Normal
"{pip fruit, yogurt}",{bottled beer},0.0004,0.0789,1.5162,Normal
{cake bar},{pastry},0.0004,0.0789,1.4873,Normal
"{pip fruit, soda}",{pastry},0.0004,0.0789,1.4873,Normal
{cake bar},{pork},0.0004,0.0789,1.3253,Normal
"{pip fruit, soda}",{pork},0.0004,0.0789,1.3253,Normal
"{pork, soda}",{bottled water},0.0004,0.0789,1.3094,Normal
{liver loaf},{pip fruit},0.0004,0.0789,1.2355,Normal
"{pork, soda}",{pip fruit},0.0004,0.0789,1.2355,Normal
"{pip fruit, yogurt}",{frankfurter},0.0004,0.0789,1.1239,Normal
{bottled water},{root vegetables},0.0048,0.0789,0.967,Normal
"{pork, soda}",{tropical fruit},0.0004,0.0789,0.8512,Normal
"{pip fruit, soda}",{sausage},0.0004,0.0789,0.7613,Normal
"{pip fruit, yogurt}",{sausage},0.0004,0.0789,0.7613,Normal
{brown bread},{pip fruit},0.0027,0.0788,1.2338,Normal
{whole milk},{soda},0.0153,0.0786,0.7827,Normal
{newspapers},{tropical fruit},0.0027,0.0785,0.8465,Normal
{newspapers},{rolls/buns},0.0027,0.0785,0.6574,Normal
"{bottled water, other vegetables}",{coffee},0.0006,0.0784,2.3338,Normal
"{citrus fruit, rolls/buns}",{butter},0.0006,0.0784,2.1493,Normal
"{bottled water, other vegetables}",{pastry},0.0006,0.0784,1.4776,Normal
"{citrus fruit, rolls/buns}",{pastry},0.0006,0.0784,1.4776,Normal
"{citrus fruit, rolls/buns}",{bottled water},0.0006,0.0784,1.3009,Normal
"{bottled water, other vegetables}",{root vegetables},0.0006,0.0784,0.9607,Normal
{long life bakery product},{tropical fruit},0.0012,0.0784,0.8457,Normal
"{bottled water, other vegetables}",{tropical fruit},0.0006,0.0784,0.8457,Normal
"{citrus fruit, rolls/buns}",{tropical fruit},0.0006,0.0784,0.8457,Normal
{curd},{yogurt},0.003,0.0784,0.8244,Normal
"{citrus fruit, rolls/buns}",{soda},0.0006,0.0784,0.7813,Normal
"{citrus fruit, rolls/buns}",{other vegetables},0.0006,0.0784,0.5515,Normal
{shopping bags},{frankfurter},0.0032,0.0783,1.1146,Normal
{misc. beverages},{frankfurter},0.0013,0.0783,1.1141,Normal
{citrus fruit},{tropical fruit},0.0059,0.0782,0.8437,Normal
"{pastry, whole milk}",{coffee},0.0007,0.0781,2.3246,Normal
{flour},{pork},0.0007,0.0781,1.3115,Normal
{flour},{bottled water},0.0007,0.0781,1.2958,Normal
{flour},{canned beer},0.0007,0.0781,1.2395,Normal
{flour},{sausage},0.0007,0.0781,0.7533,Normal
"{other vegetables, rolls/buns}",{frankfurter},0.0012,0.0777,1.1057,Normal
{root vegetables},{soda},0.0063,0.0777,0.7744,Normal
{coffee},{pastry},0.0026,0.0773,1.4554,Normal
{coffee},{sausage},0.0026,0.0773,0.7449,Normal
"{curd, sausage}",{frozen meals},0.0004,0.0769,4.0098,Normal
"{curd, sausage}",{white bread},0.0004,0.0769,3.6528,Normal
"{rolls/buns, shopping bags}",{margarine},0.0004,0.0769,2.7922,Normal
{semi-finished bread},{domestic eggs},0.0009,0.0769,2.2694,Normal
"{soda, tropical fruit}",{domestic eggs},0.0006,0.0769,2.2694,Normal
"{rolls/buns, shopping bags}",{butter},0.0004,0.0769,2.1079,Normal
{turkey},{shopping bags},0.0006,0.0769,1.8979,Normal
"{canned beer, whole milk}",{shopping bags},0.0007,0.0769,1.8979,Normal
"{frankfurter, rolls/buns}",{shopping bags},0.0006,0.0769,1.8979,Normal
"{curd, sausage}",{whipped/sour cream},0.0004,0.0769,1.8264,Normal
"{canned beer, whole milk}",{chicken},0.0007,0.0769,1.7372,Normal
"{rolls/buns, shopping bags}",{chicken},0.0004,0.0769,1.7372,Normal
"{soda, tropical fruit}",{pastry},0.0006,0.0769,1.4492,Normal
"{rolls/buns, shopping bags}",{pork},0.0004,0.0769,1.2913,Normal
"{curd, sausage}",{bottled water},0.0004,0.0769,1.2759,Normal
"{rolls/buns, shopping bags}",{canned beer},0.0004,0.0769,1.2204,Normal
"{bottled beer, yogurt}",{pip fruit},0.0004,0.0769,1.2039,Normal
"{curd, sausage}",{pip fruit},0.0004,0.0769,1.2039,Normal
{oil},{frankfurter},0.0012,0.0769,1.0951,Normal
"{bottled beer, yogurt}",{frankfurter},0.0004,0.0769,1.0951,Normal
"{soda, tropical fruit}",{root vegetables},0.0006,0.0769,0.9422,Normal
"{whole milk, yogurt}",{root vegetables},0.0013,0.0769,0.9422,Normal
"{bottled beer, yogurt}",{tropical fruit},0.0004,0.0769,0.8294,Normal
"{curd, sausage}",{tropical fruit},0.0004,0.0769,0.8294,Normal
"{soda, tropical fruit}",{yogurt},0.0006,0.0769,0.8093,Normal
{ham},{soda},0.002,0.0769,0.7662,Normal
"{bottled beer, yogurt}",{soda},0.0004,0.0769,0.7662,Normal
"{canned beer, whole milk}",{soda},0.0007,0.0769,0.7662,Normal
"{canned beer, whole milk}",{sausage},0.0007,0.0769,0.7417,Normal
"{rolls/buns, shopping bags}",{sausage},0.0004,0.0769,0.7417,Normal
"{bottled beer, yogurt}",{other vegetables},0.0004,0.0769,0.5409,Normal
"{soda, tropical fruit}",{other vegetables},0.0006,0.0769,0.5409,Normal
{domestic eggs},{bottled water},0.0026,0.0766,1.2704,Normal
{bottled water},{yogurt},0.0046,0.0766,0.8054,Normal
{berries},{tropical fruit},0.0022,0.0761,0.821,Normal
{frankfurter},{yogurt},0.0053,0.076,0.7993,Normal
{packaged fruit/vegetables},{other vegetables},0.0009,0.0759,0.534,Normal
{cat food},{frozen vegetables},0.0007,0.0758,2.6393,Normal
{dishes},{whipped/sour cream},0.0007,0.0758,1.7987,Normal
{cat food},{beef},0.0007,0.0758,1.5868,Normal
{dishes},{pork},0.0007,0.0758,1.2717,Normal
{dishes},{tropical fruit},0.0007,0.0758,0.8168,Normal
{dishes},{yogurt},0.0007,0.0758,0.797,Normal
{cat food},{soda},0.0007,0.0758,0.7546,Normal
"{soda, whole milk}",{pip fruit},0.0012,0.0755,1.1811,Normal
{beef},{citrus fruit},0.0036,0.0755,0.9993,Normal
"{soda, whole milk}",{tropical fruit},0.0012,0.0755,0.8138,Normal
{frozen vegetables},{beef},0.0022,0.0754,1.5788,Normal
{frozen vegetables},{frankfurter},0.0022,0.0754,1.0731,Normal
{white wine},{shopping bags},0.001,0.0753,1.8571,Normal
{white wine},{pip fruit},0.001,0.0753,1.178,Normal
{whipped/sour cream},{root vegetables},0.0032,0.0753,0.9229,Normal
{frozen meals},{tropical fruit},0.0014,0.0752,0.8107,Normal
"{root vegetables, yogurt}",{soft cheese},0.0004,0.075,8.2536,Normal
"{root vegetables, yogurt}",{oil},0.0004,0.075,4.9998,Normal
"{other vegetables, whipped/sour cream}",{white bread},0.0004,0.075,3.5615,Normal
"{root vegetables, yogurt}",{cream cheese },0.0004,0.075,3.2498,Normal
"{other vegetables, shopping bags}",{meat},0.0004,0.075,3.0768,Normal
"{other vegetables, whipped/sour cream}",{berries},0.0004,0.075,2.6395,Normal
"{other vegetables, whipped/sour cream}",{coffee},0.0004,0.075,2.2317,Normal
"{canned beer, yogurt}",{shopping bags},0.0004,0.075,1.8504,Normal
"{root vegetables, yogurt}",{shopping bags},0.0004,0.075,1.8504,Normal
{salt},{chicken},0.0004,0.075,1.6937,Normal
"{other vegetables, whipped/sour cream}",{chicken},0.0004,0.075,1.6937,Normal
"{other vegetables, whipped/sour cream}",{beef},0.0004,0.075,1.5709,Normal
{UHT-milk},{bottled beer},0.0017,0.075,1.4404,Normal
{salt},{pork},0.0004,0.075,1.259,Normal
"{other vegetables, shopping bags}",{pork},0.0004,0.075,1.259,Normal
"{sausage, whole milk}",{pork},0.0013,0.075,1.259,Normal
"{other vegetables, shopping bags}",{bottled water},0.0004,0.075,1.244,Normal
"{other vegetables, shopping bags}",{canned beer},0.0004,0.075,1.1899,Normal
"{other vegetables, shopping bags}",{pip fruit},0.0004,0.075,1.1738,Normal
"{pastry, soda}",{pip fruit},0.0004,0.075,1.1738,Normal
"{canned beer, yogurt}",{frankfurter},0.0004,0.075,1.0677,Normal
"{other vegetables, shopping bags}",{frankfurter},0.0004,0.075,1.0677,Normal
{cream cheese },{citrus fruit},0.0017,0.075,0.9923,Normal
"{canned beer, yogurt}",{citrus fruit},0.0004,0.075,0.9923,Normal
"{other vegetables, whipped/sour cream}",{citrus fruit},0.0004,0.075,0.9923,Normal
"{root vegetables, yogurt}",{citrus fruit},0.0004,0.075,0.9923,Normal
{UHT-milk},{root vegetables},0.0017,0.075,0.9187,Normal
"{canned beer, yogurt}",{tropical fruit},0.0004,0.075,0.8087,Normal
"{other vegetables, whipped/sour cream}",{tropical fruit},0.0004,0.075,0.8087,Normal
{UHT-milk},{soda},0.0017,0.075,0.7471,Normal
{cream cheese },{soda},0.0017,0.075,0.7471,Normal
"{root vegetables, yogurt}",{soda},0.0004,0.075,0.7471,Normal
"{root vegetables, yogurt}",{sausage},0.0004,0.075,0.7232,Normal
{fruit/vegetable juice},{frankfurter},0.0023,0.0748,1.0644,Normal
{brown bread},{citrus fruit},0.0026,0.0747,0.9882,Normal
{soda},{tropical fruit},0.0075,0.0747,0.8056,Normal
{onions},{soda},0.0019,0.0747,0.7442,Normal
"{pork, whole milk}",{domestic eggs},0.0007,0.0746,2.2017,Normal
"{pork, whole milk}",{shopping bags},0.0007,0.0746,1.8412,Normal
{red/blush wine},{pastry},0.0007,0.0746,1.4059,Normal
{chocolate},{bottled beer},0.0017,0.0745,1.4314,Normal
{sliced cheese},{pork},0.001,0.0745,1.2501,Normal
{sliced cheese},{pip fruit},0.001,0.0745,1.1654,Normal
{chocolate},{root vegetables},0.0017,0.0745,0.913,Normal
{chocolate},{yogurt},0.0017,0.0745,0.7841,Normal
{sliced cheese},{soda},0.001,0.0745,0.7418,Normal
{salty snack},{canned beer},0.0013,0.0744,1.18,Normal
{salty snack},{pip fruit},0.0013,0.0744,1.1641,Normal
{salty snack},{citrus fruit},0.0013,0.0744,0.9841,Normal
{baking powder},{coffee},0.0006,0.0741,2.2041,Normal
{baking powder},{butter},0.0006,0.0741,2.0299,Normal
{baking powder},{curd},0.0006,0.0741,1.9163,Normal
{baking powder},{shopping bags},0.0006,0.0741,1.8276,Normal
{baking powder},{whipped/sour cream},0.0006,0.0741,1.7588,Normal
{candy},{pastry},0.0009,0.0741,1.3955,Normal
"{rolls/buns, soda}",{pastry},0.0009,0.0741,1.3955,Normal
"{sausage, soda}",{pork},0.0009,0.0741,1.2435,Normal
"{rolls/buns, soda}",{bottled water},0.0009,0.0741,1.2286,Normal
{baking powder},{frankfurter},0.0006,0.0741,1.0545,Normal
{candy},{frankfurter},0.0009,0.0741,1.0545,Normal
{baking powder},{root vegetables},0.0006,0.0741,0.9073,Normal
"{rolls/buns, whole milk}",{pastry},0.0016,0.0738,1.3908,Normal
{butter milk},{beef},0.0014,0.0735,1.5401,Normal
{butter milk},{root vegetables},0.0014,0.0735,0.9007,Normal
{pastry},{tropical fruit},0.0039,0.0734,0.7911,Normal
{margarine},{beef},0.002,0.0733,1.5353,Normal
"{hamburger meat, whole milk}",{soft cheese},0.0004,0.0732,8.0523,Normal
"{pastry, sausage}",{chewing gum},0.0004,0.0732,6.0392,Normal
"{pastry, sausage}",{sliced cheese},0.0004,0.0732,5.3967,Normal
"{bottled water, soda}",{specialty bar},0.0004,0.0732,5.2298,Normal
"{frankfurter, soda}",{oil},0.0004,0.0732,4.8778,Normal
"{citrus fruit, tropical fruit}",{specialty chocolate},0.0004,0.0732,4.4893,Normal
"{frankfurter, soda}",{napkins},0.0004,0.0732,3.9944,Normal
"{bottled water, sausage}",{frozen meals},0.0004,0.0732,3.8142,Normal
"{pastry, sausage}",{dessert},0.0004,0.0732,3.0932,Normal
"{bottled water, soda}",{margarine},0.0004,0.0732,2.656,Normal
"{frankfurter, soda}",{margarine},0.0004,0.0732,2.656,Normal
"{hamburger meat, whole milk}",{margarine},0.0004,0.0732,2.656,Normal
"{frankfurter, soda}",{hamburger meat},0.0004,0.0732,2.6015,Normal
"{frankfurter, soda}",{frozen vegetables},0.0004,0.0732,2.5492,Normal
"{hamburger meat, whole milk}",{fruit/vegetable juice},0.0004,0.0732,2.3705,Normal
"{citrus fruit, tropical fruit}",{coffee},0.0004,0.0732,2.1772,Normal
"{pastry, rolls/buns}",{coffee},0.0004,0.0732,2.1772,Normal
"{frankfurter, soda}",{brown bread},0.0004,0.0732,2.1049,Normal
"{pork, rolls/buns}",{brown bread},0.0004,0.0732,2.1049,Normal
{dessert},{curd},0.0017,0.0732,1.8929,Normal
"{bottled water, sausage}",{curd},0.0004,0.0732,1.8929,Normal
"{citrus fruit, tropical fruit}",{curd},0.0004,0.0732,1.8929,Normal
{dessert},{shopping bags},0.0017,0.0732,1.8053,Normal
"{pork, rolls/buns}",{shopping bags},0.0004,0.0732,1.8053,Normal
"{coffee, whole milk}",{beef},0.0004,0.0732,1.5326,Normal
"{bottled water, sausage}",{pastry},0.0004,0.0732,1.3785,Normal
"{citrus fruit, tropical fruit}",{pastry},0.0004,0.0732,1.3785,Normal
"{bottled water, soda}",{pork},0.0004,0.0732,1.2283,Normal
"{hamburger meat, whole milk}",{pork},0.0004,0.0732,1.2283,Normal
"{pastry, sausage}",{bottled water},0.0004,0.0732,1.2136,Normal
"{coffee, whole milk}",{canned beer},0.0004,0.0732,1.1609,Normal
"{pastry, sausage}",{frankfurter},0.0004,0.0732,1.0417,Normal
"{citrus fruit, tropical fruit}",{root vegetables},0.0004,0.0732,0.8963,Normal
"{frankfurter, soda}",{root vegetables},0.0004,0.0732,0.8963,Normal
"{hamburger meat, whole milk}",{root vegetables},0.0004,0.0732,0.8963,Normal
"{coffee, whole milk}",{tropical fruit},0.0004,0.0732,0.7889,Normal
"{pastry, rolls/buns}",{yogurt},0.0004,0.0732,0.7698,Normal
"{coffee, whole milk}",{sausage},0.0004,0.0732,0.7056,Normal
"{pastry, rolls/buns}",{sausage},0.0004,0.0732,0.7056,Normal
"{pork, rolls/buns}",{sausage},0.0004,0.0732,0.7056,Normal
"{coffee, whole milk}",{rolls/buns},0.0004,0.0732,0.6127,Normal
"{frankfurter, soda}",{rolls/buns},0.0004,0.0732,0.6127,Normal
"{pastry, sausage}",{rolls/buns},0.0004,0.0732,0.6127,Normal
"{bottled water, sausage}",{other vegetables},0.0004,0.0732,0.5145,Normal
"{citrus fruit, tropical fruit}",{other vegetables},0.0004,0.0732,0.5145,Normal
"{pork, rolls/buns}",{other vegetables},0.0004,0.0732,0.5145,Normal
{other vegetables},{yogurt},0.0104,0.073,0.7682,Normal
{condensed milk},{waffles},0.0006,0.0727,4.5019,Normal
"{soda, yogurt}",{dessert},0.0006,0.0727,3.0745,Normal
"{soda, yogurt}",{hamburger meat},0.0006,0.0727,2.5857,Normal
{condensed milk},{berries},0.0006,0.0727,2.5595,Normal
{pasta},{fruit/vegetable juice},0.0006,0.0727,2.3562,Normal
{hard cheese},{curd},0.0012,0.0727,1.8814,Normal
"{soda, yogurt}",{shopping bags},0.0006,0.0727,1.7944,Normal
{condensed milk},{chicken},0.0006,0.0727,1.6424,Normal
{pasta},{chicken},0.0006,0.0727,1.6424,Normal
{pasta},{beef},0.0006,0.0727,1.5233,Normal
{sugar},{bottled beer},0.0012,0.0727,1.3967,Normal
{pasta},{pork},0.0006,0.0727,1.2209,Normal
{condensed milk},{canned beer},0.0006,0.0727,1.1538,Normal
"{soda, yogurt}",{pip fruit},0.0006,0.0727,1.1382,Normal
{hard cheese},{frankfurter},0.0012,0.0727,1.0354,Normal
"{soda, yogurt}",{frankfurter},0.0006,0.0727,1.0354,Normal
{condensed milk},{citrus fruit},0.0006,0.0727,0.9622,Normal
{sugar},{citrus fruit},0.0012,0.0727,0.9622,Normal
"{soda, yogurt}",{citrus fruit},0.0006,0.0727,0.9622,Normal
{pasta},{root vegetables},0.0006,0.0727,0.8908,Normal
{condensed milk},{tropical fruit},0.0006,0.0727,0.7842,Normal
"{soda, yogurt}",{tropical fruit},0.0006,0.0727,0.7842,Normal
{hard cheese},{soda},0.0012,0.0727,0.7245,Normal
"{soda, yogurt}",{rolls/buns},0.0006,0.0727,0.609,Normal
{whole milk},{tropical fruit},0.0141,0.0726,0.7833,Normal
"{bottled beer, whole milk}",{hard cheese},0.0007,0.0725,4.5672,Normal
"{bottled beer, whole milk}",{chocolate},0.0007,0.0725,3.1204,Normal
"{frankfurter, whole milk}",{domestic eggs},0.0007,0.0725,2.1378,Normal
"{bottled beer, whole milk}",{brown bread},0.0007,0.0725,2.0846,Normal
"{bottled beer, whole milk}",{shopping bags},0.0007,0.0725,1.7879,Normal
"{rolls/buns, tropical fruit}",{shopping bags},0.0007,0.0725,1.7879,Normal
"{bottled beer, whole milk}",{chicken},0.0007,0.0725,1.6365,Normal
"{frankfurter, other vegetables}",{bottled beer},0.0007,0.0725,1.3917,Normal
"{rolls/buns, tropical fruit}",{pastry},0.0007,0.0725,1.3652,Normal
"{frankfurter, whole milk}",{pip fruit},0.0007,0.0725,1.1341,Normal
"{bottled beer, whole milk}",{citrus fruit},0.0007,0.0725,0.9588,Normal
"{frankfurter, whole milk}",{citrus fruit},0.0007,0.0725,0.9588,Normal
{rolls/buns},{root vegetables},0.0087,0.0725,0.8876,Normal
{beef},{yogurt},0.0035,0.0725,0.7628,Normal
"{rolls/buns, tropical fruit}",{yogurt},0.0007,0.0725,0.7624,Normal
"{frankfurter, whole milk}",{soda},0.0007,0.0725,0.7218,Normal
"{rolls/buns, tropical fruit}",{soda},0.0007,0.0725,0.7218,Normal
"{bottled beer, whole milk}",{other vegetables},0.0007,0.0725,0.5095,Normal
"{other vegetables, sausage}",{curd},0.0009,0.0723,1.8701,Normal
"{other vegetables, sausage}",{frankfurter},0.0009,0.0723,1.0291,Normal
"{root vegetables, whole milk}",{frankfurter},0.0009,0.0723,1.0291,Normal
{specialty bar},{bottled water},0.001,0.0722,1.1969,Normal
"{other vegetables, whole milk}",{frankfurter},0.0016,0.0719,1.0235,Normal
"{other vegetables, whole milk}",{tropical fruit},0.0016,0.0719,0.7752,Normal
{tropical fruit},{root vegetables},0.0066,0.0715,0.8763,Normal
{tropical fruit},{sausage},0.0066,0.0715,0.6898,Normal
"{bottled beer, other vegetables}",{waffles},0.0004,0.0714,4.4216,Normal
{liquor},{specialty chocolate},0.0006,0.0714,4.3824,Normal
"{bottled beer, other vegetables}",{frozen meals},0.0004,0.0714,3.7234,Normal
"{canned beer, other vegetables}",{beverages},0.0004,0.0714,3.6147,Normal
"{bottled beer, other vegetables}",{cream cheese },0.0004,0.0714,3.0951,Normal
"{bottled beer, other vegetables}",{dessert},0.0004,0.0714,3.0196,Normal
"{canned beer, other vegetables}",{frozen vegetables},0.0004,0.0714,2.4885,Normal
{chewing gum},{coffee},0.0009,0.0714,2.1254,Normal
{waffles},{domestic eggs},0.0012,0.0714,2.1073,Normal
"{bottled beer, other vegetables}",{domestic eggs},0.0004,0.0714,2.1073,Normal
"{bottled beer, other vegetables}",{brown bread},0.0004,0.0714,2.0548,Normal
"{canned beer, other vegetables}",{brown bread},0.0004,0.0714,2.0548,Normal
"{bottled beer, other vegetables}",{butter},0.0004,0.0714,1.9574,Normal
"{canned beer, other vegetables}",{butter},0.0004,0.0714,1.9574,Normal
"{canned beer, other vegetables}",{shopping bags},0.0004,0.0714,1.7623,Normal
{chewing gum},{chicken},0.0009,0.0714,1.6131,Normal
"{bottled beer, other vegetables}",{chicken},0.0004,0.0714,1.6131,Normal
{waffles},{beef},0.0012,0.0714,1.4961,Normal
{liquor},{pastry},0.0006,0.0714,1.3457,Normal
"{bottled beer, other vegetables}",{pork},0.0004,0.0714,1.1991,Normal
{liquor},{bottled water},0.0006,0.0714,1.1847,Normal
{waffles},{pip fruit},0.0012,0.0714,1.1179,Normal
{chewing gum},{citrus fruit},0.0009,0.0714,0.9451,Normal
{liquor},{citrus fruit},0.0006,0.0714,0.9451,Normal
"{canned beer, other vegetables}",{citrus fruit},0.0004,0.0714,0.9451,Normal
"{tropical fruit, whole milk}",{citrus fruit},0.001,0.0714,0.9451,Normal
"{canned beer, other vegetables}",{root vegetables},0.0004,0.0714,0.8749,Normal
{chewing gum},{tropical fruit},0.0009,0.0714,0.7702,Normal
"{bottled beer, other vegetables}",{tropical fruit},0.0004,0.0714,0.7702,Normal
{waffles},{yogurt},0.0012,0.0714,0.7515,Normal
"{bottled beer, other vegetables}",{yogurt},0.0004,0.0714,0.7515,Normal
{butter},{root vegetables},0.0026,0.0711,0.8715,Normal
{berries},{soda},0.002,0.0711,0.7079,Normal
{napkins},{pastry},0.0013,0.0709,1.3351,Normal
{napkins},{pork},0.0013,0.0709,1.1896,Normal
{napkins},{bottled water},0.0013,0.0709,1.1754,Normal
{napkins},{soda},0.0013,0.0709,0.7059,Normal
{specialty chocolate},{pip fruit},0.0012,0.0708,1.108,Normal
{specialty chocolate},{frankfurter},0.0012,0.0708,1.0079,Normal
{specialty chocolate},{root vegetables},0.0012,0.0708,0.8672,Normal
{root vegetables},{yogurt},0.0058,0.0707,0.7435,Normal
"{other vegetables, soda}",{white bread},0.0009,0.0706,3.352,Normal
{hygiene articles},{bottled beer},0.0009,0.0706,1.3556,Normal
"{other vegetables, soda}",{pastry},0.0009,0.0706,1.3299,Normal
{hygiene articles},{pork},0.0009,0.0706,1.185,Normal
{hygiene articles},{bottled water},0.0009,0.0706,1.1708,Normal
"{bottled water, whole milk}",{domestic eggs},0.0007,0.0704,2.0776,Normal
"{bottled water, whole milk}",{curd},0.0007,0.0704,1.8218,Normal
"{rolls/buns, sausage}",{bottled beer},0.0007,0.0704,1.3525,Normal
"{rolls/buns, sausage}",{bottled water},0.0007,0.0704,1.168,Normal
{frozen vegetables},{pip fruit},0.002,0.0704,1.101,Normal
{frozen vegetables},{soda},0.002,0.0704,0.7008,Normal
{ice cream},{root vegetables},0.0013,0.0703,0.8613,Normal
{ice cream},{yogurt},0.0013,0.0703,0.7397,Normal
"{beef, whole milk}",{curd},0.0006,0.0702,1.8154,Normal
"{beef, whole milk}",{pip fruit},0.0006,0.0702,1.0983,Normal
"{beef, whole milk}",{root vegetables},0.0006,0.0702,0.8596,Normal
"{beef, whole milk}",{tropical fruit},0.0006,0.0702,0.7567,Normal
{newspapers},{soda},0.0025,0.0702,0.6998,Normal
{fruit/vegetable juice},{pip fruit},0.0022,0.0701,1.097,Normal
{fruit/vegetable juice},{citrus fruit},0.0022,0.0701,0.9274,Normal
{fruit/vegetable juice},{yogurt},0.0022,0.0701,0.7374,Normal
{other vegetables},{frankfurter},0.01,0.07,0.9962,Normal
{other vegetables},{tropical fruit},0.01,0.07,0.7545,Normal
"{pip fruit, rolls/buns}",{dishes},0.0004,0.0698,7.3288,Normal
{photo/film},{chewing gum},0.0004,0.0698,5.7583,Normal
{photo/film},{white wine},0.0004,0.0698,5.2011,Normal
